journal_id,MeSH
2914,Sleep Wake Disorders
2914,Sleep
2915,Terminal Care/psychology
2915,Palliative Care/psychology
2915,Social Work
2916,Language Disorders
2916,Speech Disorders
2916,Hearing Disorders
2917,Physical Exertion
2917,Sports
2917,"Psychology, Applied"
2918,Sports
2918,Sports Medicine
2918,Physical Education and Training
2918,"Medicine, Chinese Traditional"
2918,Health Promotion
2919,Athletic Injuries/rehabilitation
2919,Sports Medicine
2920,Sports Medicine
2921,Physical Exertion
2921,Sports
2921,Sports Medicine
2922,Stomatognathic Diseases
2922,"Surgery, Oral"
2923,Physical Education and Training
2923,Exercise
2923,Physical Fitness
2923,Sports
2924,Cerebrovascular Disorders
2925,Molecular Structure
2925,Molecular Biology
2925,Cells/ultrastructure
2925,Microscopy
2926,Alcohol-Related Disorders
2926,Substance-Related Disorders
2927,Alcohol-Related Disorders
2927,Substance-Related Disorders
2928,Substance-Related Disorders/therapy
2929,General Surgery/education
2930,Neoplasms
2931,Radiation
2931,Synchrotrons
2932,Telemedicine
2933,Rheology
2933,Drug Stability
2933,Food Analysis
2934,Dietetics
2934,Nutritional Physiological Phenomena
2935,Waste Management
2935,Hazardous Waste/prevention & control
2935,Air Pollution/prevention & control
2936,Hearing Disorders
2937,Adolescent Psychiatry
2937,Child Psychiatry
2938,Dermatology
2939,Orthopedics
2940,Veterinary Medicine
2941,"Animals, Laboratory"
2941,Laboratory Animal Science
2942,Nurse Practitioners
2943,Family Practice
2944,Chemistry
2945,Cardiology
2946,Nutritional Physiological Phenomena
2947,Radiography
2947,Radiology
2948,General Surgery
2949,Dentistry
2950,Geriatrics
2951,Cerebrovascular Disorders
2951,Cardiovascular Diseases
2951,Heart Diseases
2951,Cardiology
2952,Clinical Medicine
2952,Long-Term Care
2952,Nursing Homes/organization & administration
2953,Medical Informatics Applications
2953,Medical Informatics
2954,Mosquito Control
2955,United States
2955,Pharmacy
2955,Pharmaceutical Preparations
2955,Drug Therapy
2956,Podiatry
2957,Psychiatric Nursing
2957,Mental Disorders/nursing
2958,Psychoanalysis
2959,Mass Spectrometry
2960,Echocardiography
2961,Nephrology
2961,Kidney Diseases
2962,Veterinary Medicine
2963,Voice/physiology
2963,Otolaryngology
2963,Larynx/physiology
2963,Speech/physiology
2963,Hearing/physiology
2963,Communication Disorders
2964,Medicine
2965,General Surgery
2965,Medicine
2966,Neoplasms
2967,Skin Diseases
2967,Sexually Transmitted Diseases
2968,Medicine
2969,Acquired Immunodeficiency Syndrome
2969,HIV Infections
2970,Nervous System Diseases
2971,Exercise/physiology
2971,Nutritional Physiological Phenomena
2971,Sports/physiology
2971,Dietary Supplements
2972,Information Services
2972,"Libraries, Medical"
2972,Library Science
2973,Neoplasms
2974,Neoplasms
2975,Neoplasms
2976,Medicine
2977,"Vision, Ocular"
2977,Image Enhancement
2977,Optics and Photonics
2978,Mycoses
2978,Virus Diseases
2978,Bacterial Infections
2978,Child
2978,Infections
2979,Medicine
2980,Biological Science Disciplines
2980,Natural Science Disciplines
2981,Veterinary Medicine
2982,Behavior
2983,Biology/history
2984,Philosophy
2984,History
2985,History of Medicine
2985,Science/history
2986,Psychiatry/history
2986,Psychology
2986,Psychology/history
2986,Psychiatry
2987,Neurology/history
2987,Neurosciences/history
2988,Biocompatible Materials
2988,Materials Testing
2989,Neurology
2990,Peripheral Nervous System
2990,Peripheral Nervous System Diseases
2991,Renin-Angiotensin System
2992,Food
2992,Agriculture
2993,Biology
2994,Body Temperature
2995,"Radiography, Thoracic"
2995,Radionuclide Imaging
2995,Ultrasonography
2995,Tomography
2995,Thorax/diagnostic imaging
2996,Thoracic Neoplasms
2997,Hemostasis
2997,Thrombosis
2998,Fibrinolysis
2998,Thrombosis
2999,Regenerative Medicine
2999,Tissue Engineering
3000,Wounds and Injuries
3000,Wound Healing
3000,Pressure Ulcer
3001,Noxae/adverse effects
3001,Environmental Exposure/adverse effects
3001,Environmental Pollutants/adverse effects
3001,Environmental Pollution/adverse effects
3002,Environmental Exposure/adverse effects
3002,Environmental Pollutants/adverse effects
3002,Noxae/adverse effects
3002,Environmental Pollution/adverse effects
3003,Environmental Pollution/adverse effects
3003,Environmental Pollutants/adverse effects
3003,Environmental Exposure/adverse effects
3004,Trace Elements
3005,"Medicine, East Asian Traditional"
3005,China
3006,Cross-Cultural Comparison
3006,Ethnic Groups
3006,Nursing
3007,Biomedical Research
3007,Clinical Medicine
3008,"Stress Disorders, Post-Traumatic/psychology"
3008,"Stress Disorders, Post-Traumatic/diagnosis"
3008,Dissociative Disorders/therapy
3009,Emergencies/nursing
3009,Wounds and Injuries/nursing
3010,"Stress Disorders, Post-Traumatic"
3011,Travel
3011,Communicable Disease Control
3011,Preventive Medicine
3012,Tropical Medicine
3012,Pediatrics
3012,Infant
3012,Environmental Health
3012,Child
3013,Ultrasonography
3014,Ultrasonics
3015,Medicine
3015,Urban Health
3016,"Radiology, Interventional"
3016,"Radiography, Interventional"
3016,Vascular Diseases/therapy
3017,Vascular Diseases/nursing
3017,Vascular Diseases
3018,Lymphatic System
3018,Blood Vessels
3018,Cardiovascular System
3019,Vascular Surgical Procedures
3020,Vascular Surgical Procedures
3020,Lymphatic Vessels/surgery
3021,Insect Vectors
3021,Malaria/prevention & control
3021,Parasitic Diseases/prevention & control
3022,Host-Parasite Interactions
3022,Arthropod Vectors
3023,"Vestibule, Labyrinth/physiology"
3023,Vestibular Diseases
3023,Postural Balance/physiology
3023,Orientation/physiology
3024,Cardiovascular Diseases/veterinary
3025,Dentistry/veterinary
3026,Clinical Laboratory Techniques/veterinary
3026,Veterinary Medicine
3026,Animal Diseases/diagnosis
3027,Emergency Treatment/veterinary
3027,Emergencies/veterinary
3028,Veterinary Medicine
3029,"Education, Veterinary"
3030,Pharmacology
3030,Drug Therapy/veterinary
3030,Veterinary Medicine
3031,Veterinary Medicine
3032,"Hepatitis, Viral, Animal"
3032,"Hepatitis, Viral, Human"
3033,Virology
3034,Viruses
3035,General Surgery
3036,"Diagnostic Techniques, Ophthalmological"
3036,Vision Disorders
3036,"Vision, Ocular"
3037,Photography
3037,Medical Illustration
3038,Research
3038,Biological Science Disciplines
3039,Voice
3040,Water Supply/standards
3040,Water Pollution/prevention & control
3040,Water Microbiology
3040,Quality Control
3040,Public Health
3041,Animal Diseases
3042,Women's Health Services
3042,Women
3042,Aging
3043,Women's Health
3043,"Genital Diseases, Female"
3044,Wounds and Injuries/therapy
3045,Fecal Incontinence/nursing
3045,Pressure Ulcer/nursing
3045,Ostomy/nursing
3045,Urinary Incontinence/nursing
3046,Adolescent
3047,"Animals, Zoo"
3047,"Animals, Wild"
3047,Animal Diseases
3048,Cardiovascular System
3048,Cardiology
3049,Cardiology
3050,"Education, Medical"
3050,Medicine
3051,Bioethics
3051,"Ethics, Medical"
3052,General Surgery
3053,Kidney
3053,"Hypertension, Renal"
3053,Blood Pressure
3053,Kidney Diseases
3054,Kidney
3054,Kidney Diseases
3055,Eye Diseases
3055,Ophthalmology
3056,Pediatrics
3057,Knee Injuries/surgery
3057,Athletic Injuries/surgery
3057,Arthroscopy
3057,Knee/surgery
3058,Anesthesiology
3059,Ophthalmology
3060,Radiology
3060,Diagnostic Imaging
3061,Thoracic Surgery
3062,Psychosomatic Medicine
3062,Neurology
3062,Psychiatry
3062,Psychopharmacology
3063,Transgender Persons
3063,Sexuality
3063,Healthcare Disparities
3063,Delivery of Health Care
3064,Therapeutics
3065,Occupational Medicine
3066,Societies
3066,Radiology
3066,Italy
3066,Radiation
3067,Internal Medicine
3068,"Animals, Laboratory"
3069,Miniaturization
3069,Biotechnology
3069,Nanotechnology
3069,Microchemistry
3070,"Animals, Laboratory"
3071,Pathology
3072,"Chemistry, Clinical"
3072,Pathology
3072,Biomedical Technology
3073,Medicine
3074,Medicine
3075,Medicine
3076,"Surgical Procedures, Operative"
3076,General Surgery
3077,Surface Properties
3077,Colloids
3078,Language
3078,Phonetics
3078,Speech
3079,School Health Services
3079,"Education, Special"
3079,Child
3079,Hearing Disorders
3079,Infant
3079,Speech Disorders
3080,Otorhinolaryngologic Diseases
3081,Lasers
3082,Laser Therapy
3083,Functional Laterality
3084,Behavior
3084,Jurisprudence
3084,Behavioral Sciences
3085,Leadership
3085,Health Services Administration
3086,Learning
3086,"Conditioning, Psychological"
3086,"Behavior, Animal"
3086,Behavior
3086,"Psychology, Experimental"
3087,Memory
3087,Learning
3088,Forensic Medicine
3089,Microbiology
3090,Leukemia
3091,Leukemia
3091,Lymphoma
3092,Leukemia
3093,Biological Science Disciplines
3094,Physiology
3094,Pharmacology
3094,Biology
3094,Biochemistry
3095,Radiation Effects
3095,Extraterrestrial Environment
3095,"Ecological Systems, Closed"
3095,Biological Science Disciplines
3096,Bioethics
3096,Public Policy
3097,Life Style
3097,Health Behavior
3097,Genomics
3098,"Data Interpretation, Statistical"
3098,"Models, Statistical"
3099,Lipids
3100,Hyperlipidemias
3100,Lipids
3100,Nutritional Physiological Phenomena
3101,Literature
3101,Medicine
3102,Liver
3102,Liver Diseases
3103,Liver Transplantation
3104,Voice Disorders
3104,Voice
3104,Speech Disorders
3104,Language Disorders
3105,Urologic Diseases
3105,Urinary Tract Physiological Phenomena
3106,Luminescence
3107,Lung Diseases
3107,Lung
3107,Respiration
3108,Lung Neoplasms
3109,"Lupus Erythematosus, Systemic"
3110,"Lupus Erythematosus, Systemic"
3111,Lymphatic Diseases
3111,Research
3111,Lymphatic System
3112,Lymphatic System
3113,Pediatric Nursing
3113,Obstetric Nursing
3114,Public Health
3114,Cuba
3115,Medicine
3116,Morbidity
3116,United States
3116,Mortality
3117,United States
3117,Morbidity
3117,Mortality
3118,Preventive Health Services
3118,Public Health
3118,United States
3118,Health Policy
3119,Biological Science Disciplines
3119,Biopolymers
3119,Macromolecular Substances
3120,Biochemical Phenomena
3120,Macromolecular Substances
3120,Polymers
3121,Magnetic Resonance Spectroscopy
3122,Magnesium
3123,Nuclear Medicine
3123,Magnetic Resonance Spectroscopy
3124,Magnetic Resonance Imaging
3125,"Chemistry, Organic"
3125,Magnetic Resonance Spectroscopy
3126,Magnetic Resonance Imaging
3127,Magnetic Resonance Spectroscopy
3128,Malaria
3129,Medicine
3130,"Genome, Human"
3130,Genomic Library
3130,Mammals
3130,Mice/genetics
3131,Marine Biology
3131,Molecular Biology
3131,Biotechnology
3132,Marine Biology
3132,Pharmacology
3132,Research
3132,Pharmaceutical Preparations
3133,Ecosystem
3133,Marine Biology
3133,Water Pollutants
3133,Water Pollution
3133,Environmental Health
3134,Genomics
3134,Marine Biology
3135,Water Pollution
3135,Marine Biology
3136,Mass Spectrometry
3137,Nanotechnology
3137,Biomimetics
3137,Biocompatible Materials
3138,Child Nutritional Physiological Phenomena
3138,Maternal Nutritional Physiological Phenomena
3139,Maternal Welfare
3139,Maternal Health Services
3139,Child Welfare
3139,Child Health Services
3140,Biometry
3140,Mathematics
3141,Biology
3141,Engineering
3141,Mathematics
3142,Medicine
3142,Biology
3142,Mathematics
3143,Collagen
3143,Connective Tissue
3143,Extracellular Matrix
3144,Middle Aged
3144,Climacteric
3144,Geriatrics
3144,Menopause
3145,Medicine
3146,Meat
3146,Food Industry
3146,Nutritive Value
3147,Growth
3147,Biochemistry
3147,Aging
3148,Molecular Biology
3148,Developmental Biology
3149,Medicine
3149,Communicable Diseases
3150,Tropical Medicine
3150,Environmental Health
3151,Medicine
3151,Biology
3152,Cell Adhesion Molecules
3152,Autacoids
3152,Cell Communication
3152,Immunologic Factors
3152,Inflammation
3152,Cytokines
3153,Computers
3153,Biomedical Engineering/instrumentation
3153,Biomedical Engineering
3154,Insecticides
3154,Entomology
3155,Anthropology
3155,Cross-Cultural Comparison
3156,Anthropology
3157,Personal Health Services
3157,Comprehensive Health Care
3158,Health Services Research
3158,"Economics, Medical"
3158,Delivery of Health Care
3159,Medicine
3159,Decision Making
3160,Radiotherapy
3161,"Education, Medical"
3162,"Education, Medical"
3163,Physics
3163,Biomedical Engineering
3164,Medicine
3164,Gases
3165,History of Medicine
3166,Medicine in Literature
3166,"Ethics, Medical"
3166,Humanities
3167,Research
3167,Medicine
3168,"Image Processing, Computer-Assisted"
3168,Diagnostic Imaging
3169,Jurisprudence
3169,"Legislation, Medical"
3170,Communicable Diseases
3170,Allergy and Immunology
3170,Microbiology
3171,Molecular Biology
3171,"Microscopy, Electron"
3171,Cell Physiological Phenomena
3172,Mycology
3173,Neoplasms
3174,Biophysics
3175,Medicine
3176,Dancing/injuries
3176,Music
3176,Occupational Diseases
3176,Cumulative Trauma Disorders
3176,"Accidents, Occupational"
3176,Occupational Medicine
3177,Research
3177,Clinical Medicine
3177,Clinical Laboratory Techniques
3178,Clinical Laboratory Techniques
3178,Research
3178,Biotechnology
3179,"Education, Medical"
3180,Ultrasonography
3181,Medicine
3182,Medicine
3183,Medicine
3184,Critical Care
3185,Mouth/surgery
3185,Mouth/pathology
3185,Mouth Diseases
3186,"Chemistry, Pharmaceutical"
3187,Medicine
3188,Medicine
3189,Sports Medicine
3189,Sports
3190,Sports Medicine
3191,Bioethics
3191,"Ethics, Medical"
3191,Europe
3191,"Philosophy, Medical"
3192,Forensic Medicine
3192,Jurisprudence
3193,Medicine
3194,Medicine
3194,Emergencies
3194,Critical Care
3195,Medicine
3196,Occupational Diseases
3196,Environmental Exposure
3197,Melanoma
3198,Brazil
3198,Parasitic Diseases
3198,Parasitology
3198,Research
3199,Memory
3199,Cognition
3200,Memory
3200,Memory Disorders
3201,Menopause
3202,"Brain Diseases, Metabolic"
3203,Biotechnology
3203,Metabolism
3203,Biomedical Engineering
3204,Metabolic Syndrome
3205,Metabolism
3206,Systems Biology
3206,Molecular Biology
3206,Metabolism/physiology
3206,Cell Physiological Phenomena
3207,Biochemistry
3207,Metals
3207,Ions
3208,Trace Elements
3209,Enzymes
3209,Biochemistry/methods
3210,Fluorescence
3210,"Spectrometry, Fluorescence"
3211,Cytological Techniques
3211,Culture Techniques
3212,Biochemistry
3212,Enzymes
3213,Molecular Biology/methods
3214,Information Systems
3214,Medicine
3215,Ecology
3215,Microbiology
3216,Immunity
3216,Infections
3217,Biotechnology
3217,Microbiology
3218,Recombinant Proteins
3218,"Genetics, Microbial"
3218,Cells/microbiology
3218,Cell Culture Techniques/statistics & numerical data
3218,Biotechnology
3219,"Drug Resistance, Microbial"
3220,Microbiology
3220,Ecology
3221,"Genome, Microbial"
3221,Genomics
3222,Communicable Diseases/microbiology
3222,Communicable Diseases/parasitology
3223,Microbiology
3223,Biotechnology
3223,Environmental Microbiology
3224,Microbiology
3225,Allergy and Immunology
3225,Microbiology
3226,Microbiology
3226,Molecular Biology
3227,Microbiological Phenomena
3228,Microbiological Phenomena
3229,Microbiological Phenomena
3229,Environmental Microbiology
3230,Biological Transport
3230,Microcirculation/physiology
3231,Electron Probe Microanalysis
3231,Microscopy
3232,"Microscopy, Electron"
3233,Microchemistry
3233,Microscopy
3234,Microscopy
3234,"Microscopy, Electron"
3235,Microsurgery
3236,Blood Vessels
3237,Eye Diseases
3237,Ophthalmologic Surgical Procedures
3238,Midwifery
3239,Microbiology
3240,Microchemistry
3240,"Chemistry Techniques, Analytical"
3241,Military Medicine
3242,Military Medicine
3243,Anesthesiology
3244,Cardiovascular System
3245,General Surgery
3246,Endocrinology
3247,Nutritional Physiological Phenomena
3247,Digestive System Diseases
3248,Gynecology
3248,Obstetrics
3249,Medicine
3250,Pediatrics
3251,Mouth Diseases
3252,Urology
3252,Nephrology
3253,"Chemistry, Pharmaceutical"
3254,"Technology, Radiologic"
3254,Minimally Invasive Surgical Procedures
3254,Endoscopes
3254,"Radiography, Interventional"
3254,Endoscopy
3255,Medicine
3256,"DNA, Mitochondrial"
3256,"Sequence Analysis, DNA"
3257,Mitochondria
3258,Pathology
3259,Rheumatic Diseases
3259,Collagen Diseases
3260,Proteome
3260,Proteins/genetics
3261,Parasitology
3261,Parasites/genetics
3261,Parasites/metabolism
3262,Biochemistry
3262,Cell Biology
3262,Molecular Biology
3263,Cell Biology
3263,Molecular Biology
3264,Hormones
3264,Endocrinology
3265,Neurosciences
3266,Molecular Biology
3266,Cell Biology
3267,Biochemistry
3267,Medicine
3267,Molecular Biology
3268,Autistic Disorder
3269,Molecular Biology
3269,Biological Evolution
3270,Cell Physiological Phenomena
3270,Molecular Biology
3271,Molecular Biology
3272,Biotechnology
3272,Molecular Biology/methods
3273,Neurosciences
3273,Molecular Biology
3273,Brain
3274,Molecular Biology
3274,Neoplasms
3275,Molecular Biology
3275,Research
3275,Neoplasms
3275,Cells
3276,Anticarcinogenic Agents
3276,Antineoplastic Agents
3276,Pharmacogenetics
3276,Neoplasms/therapy
3276,Neoplasms/prevention & control
3276,Genetic Therapy
3277,Carcinogens
3277,Molecular Biology
3278,Cell Biology
3278,Molecular Biology
3279,Genetic Therapy
3279,Molecular Diagnostic Techniques
3279,Biomarkers
3279,Pharmacogenetics
3280,Molecular Sequence Data
3280,Molecular Biology
3280,"Evolution, Molecular"
3281,"Adaptation, Biological"
3281,Ecology
3281,"Genetics, Population"
3281,Molecular Biology
3282,Ecology
3282,Computational Biology
3282,Molecular Biology
